time	Mesure position clapet fumées PIC1601
2015-11-24 16:23:26	39.85613434343434
2015-11-24 16:25:06	40.17358686868687
2015-11-24 16:26:46	40.15450505050505
2015-11-24 16:28:26	40.20259898989899
2015-11-24 16:30:06	40.39774444444445
2015-11-24 16:31:46	39.31078383838384
2015-11-24 16:33:26	38.53539292929293
2015-11-24 16:35:06	36.797355555555555
2015-11-24 16:36:46	35.712109090909095
2015-11-24 16:38:26	34.97394141414142
2015-11-24 16:40:06	34.79341212121212
2015-11-24 16:41:46	33.660369696969695
2015-11-24 16:43:26	33.631455555555554
2015-11-24 16:45:06	33.38558181818182
2015-11-24 16:46:46	32.84058585858586
2015-11-24 16:48:26	32.663095959595964
2015-11-24 16:50:06	30.166782828282834
2015-11-24 16:51:46	31.006643434343438
2015-11-24 16:53:26	30.885811111111114
2015-11-24 16:55:06	29.764364646464646
2015-11-24 16:56:46	30.321314141414142
2015-11-24 16:58:26	31.88427070707071
2015-11-24 17:00:06	30.739112121212127
2015-11-24 17:01:46	30.99588686868687
2015-11-24 17:03:26	32.829019191919194
2015-11-24 17:05:06	31.753149494949493
2015-11-24 17:06:46	28.489905050505055
2015-11-24 17:08:26	24.358909090909087
2015-11-24 17:10:06	21.874061616161615
2015-11-24 17:11:46	23.69344343434343
2015-11-24 17:13:26	21.981771717171714
2015-11-24 17:15:06	20.241152525252524
2015-11-24 17:16:46	22.267252525252527
2015-11-24 17:18:26	17.54556666666667
2015-11-24 17:20:06	13.7882595959596
2015-11-24 17:21:46	11.252148383838385
2015-11-24 17:23:26	11.288158585858588
2015-11-24 17:25:06	17.13782727272727
2015-11-24 17:26:46	21.634094949494948
2015-11-24 17:28:26	22.103911111111113
2015-11-24 17:30:06	23.42740202020202
2015-11-24 17:31:46	25.5780404040404
2015-11-24 17:33:26	26.45282323232323
2015-11-24 17:35:06	28.592637373737375
2015-11-24 17:36:46	28.315854545454545
2015-11-24 17:38:26	32.73868181818182
2015-11-24 17:40:06	34.40983535353535
2015-11-24 17:41:46	36.96350404040403
2015-11-24 17:43:26	37.407240404040394
2015-11-24 17:45:06	36.285369696969695
2015-11-24 17:46:46	36.969552525252524
2015-11-24 17:48:26	39.195211111111114
2015-11-24 17:50:06	39.147453535353534
2015-11-24 17:51:46	38.03474343434343
2015-11-24 17:53:26	37.615381818181824
2015-11-24 17:55:06	35.854365656565655
2015-11-24 17:56:46	35.08460909090909
2015-11-24 17:58:26	34.440163636363636
2015-11-24 18:00:06	37.38656262626263
2015-11-24 18:01:46	37.741439393939395
2015-11-24 18:03:26	37.14633434343435
2015-11-24 18:05:06	37.44873838383838
2015-11-24 18:06:46	39.9167797979798
2015-11-24 18:08:26	39.758183838383836
2015-11-24 18:10:06	40.05281616161616
2015-11-24 18:11:46	40.63925555555555
2015-11-24 18:13:26	38.09295353535354
2015-11-24 18:15:06	36.201152525252525
2015-11-24 18:16:46	38.05835353535353
2015-11-24 18:18:26	38.1961191919192
2015-11-24 18:20:06	35.07113939393939
2015-11-24 18:21:46	28.20592424242424
2015-11-24 18:23:26	23.896651515151518
2015-11-24 18:25:06	22.190008080808084
2015-11-24 18:26:46	20.668229292929293
2015-11-24 18:28:26	19.523363636363637
2015-11-24 18:30:06	18.15876262626263
2015-11-24 18:31:46	17.496959595959595
2015-11-24 18:33:26	18.12883232323232
2015-11-24 18:35:06	18.95926464646465
2015-11-24 18:36:46	20.4049898989899
2015-11-24 18:38:26	21.269207070707076
2015-11-24 18:40:06	22.540642424242424
2015-11-24 18:41:46	23.840456565656563
2015-11-24 18:43:26	24.439945454545455
2015-11-24 18:45:06	25.27017373737373
2015-11-24 18:46:46	25.6368303030303
2015-11-24 18:48:26	26.145500000000006
2015-11-24 18:50:06	26.424750505050504
2015-11-24 18:51:46	26.65780909090909
2015-11-24 18:53:26	27.328653535353542
2015-11-24 18:55:06	26.339434343434345
2015-11-24 18:56:46	25.705605050505053
2015-11-24 18:58:26	25.72360909090909
2015-11-24 19:00:06	26.22656060606061
2015-11-24 19:01:46	26.135668686868687
2015-11-24 19:03:26	26.733644444444444
2015-11-24 19:05:06	29.18786060606061
2015-11-24 19:06:46	27.862780808080814
2015-11-24 19:08:26	27.651786868686862
2015-11-24 19:10:06	27.635095959595958
2015-11-24 19:11:46	28.360314141414136
2015-11-24 19:13:26	28.417871717171725
2015-11-24 19:15:06	32.130642424242424
2015-11-24 19:16:46	33.926012121212125
2015-11-24 19:18:26	35.39468080808081
2015-11-24 19:20:06	38.495740404040404
2015-11-24 19:21:46	41.19709797979798
2015-11-24 19:23:26	42.10050808080808
2015-11-24 19:25:06	42.64655858585857
2015-11-24 19:26:46	42.07642121212121
2015-11-24 19:28:26	42.781255555555546
2015-11-24 19:30:06	43.79757171717172
2015-11-24 19:31:46	44.45625757575758
2015-11-24 19:33:26	41.762751515151514
2015-11-24 19:35:06	39.56137070707071
2015-11-24 19:36:46	38.214962626262626
2015-11-24 19:38:26	41.17170606060606
2015-11-24 19:40:06	42.834888888888884
2015-11-24 19:41:46	42.71930606060608
2015-11-24 19:43:26	41.265277777777776
2015-11-24 19:45:06	40.06485050505051
2015-11-24 19:46:46	39.55707474747474
2015-11-24 19:48:26	37.924170707070715
2015-11-24 19:50:06	36.973682828282826
2015-11-24 19:51:46	38.17281515151515
2015-11-24 19:53:26	37.68132828282828
2015-11-24 19:55:06	36.83855050505051
2015-11-24 19:56:46	37.764129292929304
2015-11-24 19:58:26	36.4242101010101
2015-11-24 20:00:06	35.551670707070706
2015-11-24 20:01:46	35.67853232323232
2015-11-24 20:03:26	38.46602424242424
2015-11-24 20:05:06	38.736333333333334
2015-11-24 20:06:46	38.940033333333325
2015-11-24 20:08:26	36.7957797979798
2015-11-24 20:10:06	36.35969090909091
2015-11-24 20:11:46	37.256496969696975
2015-11-24 20:13:26	36.452871717171725
2015-11-24 20:15:06	35.70736565656566
2015-11-24 20:16:46	34.54642828282828
2015-11-24 20:18:26	33.42890606060606
2015-11-24 20:20:06	32.62892323232323
2015-11-24 20:21:46	31.47054545454546
2015-11-24 20:23:26	31.083854545454543
2015-11-24 20:25:06	30.30309191919192
2015-11-24 20:26:46	29.81184141414141
2015-11-24 20:28:26	29.585340404040398
2015-11-24 20:30:06	28.297242424242427
2015-11-24 20:31:46	26.989495959595956
2015-11-24 20:33:26	26.04643838383838
2015-11-24 20:35:06	25.870704040404043
2015-11-24 20:36:46	26.046470707070704
2015-11-24 20:38:26	25.652080808080807
2015-11-24 20:40:06	25.935774747474746
2015-11-24 20:41:46	25.290044444444447
2015-11-24 20:43:26	25.526427272727275
2015-11-24 20:45:06	25.316721212121205
2015-11-24 20:46:46	25.365045454545452
2015-11-24 20:48:26	25.091507070707078
2015-11-24 20:50:06	23.402019191919198
2015-11-24 20:51:46	19.845929292929295
2015-11-24 20:53:26	18.01179898989899
2015-11-24 20:55:06	17.061300000000006
2015-11-24 20:56:46	16.087898989898992
2015-11-24 20:58:26	15.239587878787878
2015-11-24 21:00:06	14.658670707070707
2015-11-24 21:01:46	14.517178787878786
2015-11-24 21:03:26	15.21898383838384
2015-11-24 21:05:06	15.96339292929293
2015-11-24 21:06:46	17.142753535353535
2015-11-24 21:08:26	19.03437373737374
2015-11-24 21:10:06	20.136247474747474
2015-11-24 21:11:46	20.89450707070707
2015-11-24 21:13:26	21.785866666666667
2015-11-24 21:15:06	26.520468686868686
2015-11-24 21:16:46	28.37520202020202
2015-11-24 21:18:26	28.094460606060604
2015-11-24 21:20:06	27.868688888888887
2015-11-24 21:21:46	27.752519191919188
2015-11-24 21:23:26	28.76045757575757
2015-11-24 21:25:06	30.225196969696963
2015-11-24 21:26:46	30.808882828282826
2015-11-24 21:28:26	30.361988888888888
2015-11-24 21:30:06	28.97015252525252
2015-11-24 21:31:46	25.296377777777785
2015-11-24 21:33:26	27.31948888888889
2015-11-24 21:35:06	29.362504040404037
2015-11-24 21:36:46	30.94138787878788
2015-11-24 21:38:26	30.763462626262626
2015-11-24 21:40:06	32.003824242424244
2015-11-24 21:41:46	32.460998989899
2015-11-24 21:43:26	32.26159696969697
2015-11-24 21:45:06	35.065474747474745
2015-11-24 21:46:46	35.40744545454545
2015-11-24 21:48:26	36.95832222222222
2015-11-24 21:50:06	38.507437373737375
2015-11-24 21:51:46	36.84332727272727
2015-11-24 21:53:26	36.42865454545454
2015-11-24 21:55:06	36.152313131313136
2015-11-24 21:56:46	36.78419595959596
2015-11-24 21:58:26	36.84915353535353
2015-11-24 22:00:06	37.552904040404044
2015-11-24 22:01:46	37.010276767676764
2015-11-24 22:03:26	36.59123838383838
2015-11-24 22:05:06	34.77962222222223
2015-11-24 22:06:46	33.914284848484854
2015-11-24 22:08:26	33.0464292929293
2015-11-24 22:10:06	32.36107777777778
2015-11-24 22:11:46	31.734312121212124
2015-11-24 22:13:26	31.180736363636363
2015-11-24 22:15:06	30.648091919191916
2015-11-24 22:16:46	30.125489898989898
2015-11-24 22:18:26	29.572582828282822
2015-11-24 22:20:06	29.438545454545455
2015-11-24 22:21:46	27.06898787878788
2015-11-24 22:23:26	25.320780808080805
2015-11-24 22:25:06	26.01367272727273
2015-11-24 22:26:46	26.226613131313137
2015-11-24 22:28:26	26.150151515151517
2015-11-24 22:30:06	25.96741414141414
2015-11-24 22:31:46	25.687901010101008
2015-11-24 22:33:26	25.729974747474746
2015-11-24 22:35:06	25.472911111111113
2015-11-24 22:36:46	24.605168686868687
2015-11-24 22:38:26	21.95147474747475
2015-11-24 22:40:06	20.319576767676768
2015-11-24 22:41:46	18.80039696969697
2015-11-24 22:43:26	18.194695959595958
2015-11-24 22:45:06	17.275895959595957
2015-11-24 22:46:46	17.252253535353535
2015-11-24 22:48:26	16.144712121212123
2015-11-24 22:50:06	16.609575757575755
2015-11-24 22:51:46	16.98689898989899
2015-11-24 22:53:26	18.426842424242423
2015-11-24 22:55:06	18.981082828282826
2015-11-24 22:56:46	27.510202020202023
2015-11-24 22:58:26	32.144438383838384
2015-11-24 23:00:06	31.38520404040404
2015-11-24 23:01:46	30.091185858585852
2015-11-24 23:03:26	29.448767676767677
2015-11-24 23:05:06	28.605967676767676
2015-11-24 23:06:46	28.425185858585856
2015-11-24 23:08:26	27.71295757575757
2015-11-24 23:10:06	27.22180202020202
2015-11-24 23:11:46	26.03181111111111
2015-11-24 23:13:26	26.04219393939394
2015-11-24 23:15:06	25.68816969696969
2015-11-24 23:16:46	25.670347474747473
2015-11-24 23:18:26	25.72832222222222
2015-11-24 23:20:06	25.734781818181816
2015-11-24 23:21:46	25.625864646464645
2015-11-24 23:23:26	27.108414141414137
2015-11-24 23:25:06	26.289173737373734
2015-11-24 23:26:46	27.8398797979798
2015-11-24 23:28:26	29.202443434343436
2015-11-24 23:30:06	29.536220202020203
2015-11-24 23:31:46	28.03995151515151
2015-11-24 23:33:26	28.017368686868682
2015-11-24 23:35:06	31.45441313131313
2015-11-24 23:36:46	32.670368686868684
2015-11-24 23:38:26	33.65254242424242
2015-11-24 23:40:06	34.99498383838384
2015-11-24 23:41:46	37.2168292929293
2015-11-24 23:43:26	38.18120404040404
2015-11-24 23:45:06	37.217017171717174
2015-11-24 23:46:46	35.53426868686868
2015-11-24 23:48:26	36.39050909090909
2015-11-24 23:50:06	39.162711111111115
2015-11-24 23:51:46	39.32988181818182
2015-11-24 23:53:26	39.0283404040404
2015-11-24 23:55:06	37.79982727272728
2015-11-24 23:56:46	38.86901414141414
2015-11-24 23:58:26	42.18893737373737
2015-11-25 00:00:06	42.721058585858586
2015-11-25 00:01:46	40.98581414141414
2015-11-25 00:03:26	39.87058080808081
2015-11-25 00:05:06	39.717217171717174
2015-11-25 00:06:46	43.59999090909091
2015-11-25 00:08:26	44.855555555555554
2015-11-25 00:10:06	43.24683333333332
2015-11-25 00:11:46	42.167279797979795
2015-11-25 00:13:26	41.58362424242424
2015-11-25 00:15:06	43.17326767676768
2015-11-25 00:16:46	45.81070404040405
2015-11-25 00:18:26	45.579412121212115
2015-11-25 00:20:06	44.1651696969697
2015-11-25 00:21:46	43.051974747474745
2015-11-25 00:23:26	41.540588888888884
2015-11-25 00:25:06	40.137988888888884
2015-11-25 00:26:46	38.907784848484845
2015-11-25 00:28:26	37.93539292929293
2015-11-25 00:30:06	37.09394141414142
2015-11-25 00:31:46	35.75340202020202
2015-11-25 00:33:26	35.033974747474744
2015-11-25 00:35:06	34.14163434343434
2015-11-25 00:36:46	33.35868484848485
2015-11-25 00:38:26	32.29095454545454
2015-11-25 00:40:06	31.72702929292929
2015-11-25 00:41:46	31.329405050505052
2015-11-25 00:43:26	31.102704040404046
2015-11-25 00:45:06	30.436843434343434
2015-11-25 00:46:46	30.07882222222222
2015-11-25 00:48:26	29.413191919191924
2015-11-25 00:50:06	29.12084343434344
2015-11-25 00:51:46	29.03906363636364
2015-11-25 00:53:26	28.431893939393937
2015-11-25 00:55:06	26.132191919191918
2015-11-25 00:56:46	21.92519797979798
2015-11-25 00:58:26	19.99535858585859
2015-11-25 01:00:06	18.181870707070704
2015-11-25 01:01:46	16.795735353535353
2015-11-25 01:03:26	16.78230101010101
2015-11-25 01:05:06	17.57868484848485
2015-11-25 01:06:46	17.66133737373737
2015-11-25 01:08:26	19.03074444444444
2015-11-25 01:10:06	19.900927272727273
2015-11-25 01:11:46	19.603085858585857
2015-11-25 01:13:26	18.3518101010101
2015-11-25 01:15:06	18.58365858585859
2015-11-25 01:16:46	20.599749494949496
2015-11-25 01:18:26	21.39344040404041
2015-11-25 01:20:06	22.78100909090909
2015-11-25 01:21:46	24.337129292929294
2015-11-25 01:23:26	25.89305656565657
2015-11-25 01:25:06	27.067944444444443
2015-11-25 01:26:46	27.806179797979798
2015-11-25 01:28:26	27.593792929292928
2015-11-25 01:30:06	26.510525252525248
2015-11-25 01:31:46	23.769088888888888
2015-11-25 01:33:26	21.1776
2015-11-25 01:35:06	19.101126262626266
2015-11-25 01:36:46	17.828931313131314
2015-11-25 01:38:26	17.38299797979798
2015-11-25 01:40:06	18.118463636363636
2015-11-25 01:41:46	19.586547474747473
2015-11-25 01:43:26	21.085381818181816
2015-11-25 01:45:06	20.60383333333333
2015-11-25 01:46:46	21.030339393939393
2015-11-25 01:48:26	22.16299292929293
2015-11-25 01:50:06	23.332626262626267
2015-11-25 01:51:46	24.300381818181812
2015-11-25 01:53:26	25.75620202020202
2015-11-25 01:55:06	25.82019393939394
2015-11-25 01:56:46	25.38022222222222
2015-11-25 01:58:26	24.860060606060603
2015-11-25 02:00:06	24.5249
2015-11-25 02:01:46	24.04262929292929
